Pixel,card01_rep01_ReferenceCorrectedRatio,card01_rep02_ReferenceCorrectedRatio,card01_rep03_ReferenceCorrectedRatio,card01_rep04_ReferenceCorrectedRatio,card01_rep05_ReferenceCorrectedRatio,card02_rep01_ReferenceCorrectedRatio,card02_rep02_ReferenceCorrectedRatio,card02_rep03_ReferenceCorrectedRatio,card02_rep04_ReferenceCorrectedRatio,card02_rep05_ReferenceCorrectedRatio,card03_rep01_ReferenceCorrectedRatio,card03_rep02_ReferenceCorrectedRatio,card03_rep03_ReferenceCorrectedRatio,card03_rep04_ReferenceCorrectedRatio,card03_rep05_ReferenceCorrectedRatio,card04_rep01_ReferenceCorrectedRatio,card04_rep02_ReferenceCorrectedRatio,card04_rep03_ReferenceCorrectedRatio,card04_rep04_ReferenceCorrectedRatio,card04_rep05_ReferenceCorrectedRatio,card06_rep01_ReferenceCorrectedRatio,card06_rep02_ReferenceCorrectedRatio,card06_rep03_ReferenceCorrectedRatio,card06_rep04_ReferenceCorrectedRatio,card06_rep05_ReferenceCorrectedRatio,card07_rep01_ReferenceCorrectedRatio,card07_rep02_ReferenceCorrectedRatio,card07_rep03_ReferenceCorrectedRatio,card07_rep04_ReferenceCorrectedRatio,card07_rep05_ReferenceCorrectedRatio,card08_rep01_ReferenceCorrectedRatio,card08_rep02_ReferenceCorrectedRatio,card08_rep03_ReferenceCorrectedRatio,card08_rep04_ReferenceCorrectedRatio,card08_rep05_ReferenceCorrectedRatio,lens_rep01_ReferenceCorrectedRatio,lens_rep02_ReferenceCorrectedRatio,lens_rep03_ReferenceCorrectedRatio,lens_rep04_ReferenceCorrectedRatio,lens_rep05_ReferenceCorrectedRatio,lens_unlabelled_ReferenceCorrectedRatio
1876,0.4678078756335478,0.4478196915660011,0.4625184022940329,0.4625184022940329,0.4631031420125944,0.5262604255100977,0.5286888084002425,0.5283364873423502,0.5300056730382441,0.5296466990610702,0.4551990099230226,0.45595718720967354,0.4545656164781456,0.45496762346443714,0.45179416421814367,0.43135316184519995,0.4333397522654275,0.43228256315834124,0.4281202113743464,0.43089431888645413,0.45669734327783024,0.45142352616142606,0.4552089078732633,0.4517548817392622,0.4541931436924698,0.4816055829893121,0.4835888724297708,0.48317455474536797,0.4854471847021548,0.4848112901316697,0.4425962829016365,0.4425962829016365,0.4414710603983879,0.4428573282874834,0.4460322126247945,0.9987610595811647,1.0023536461495,1.0,1.0154200681743304,1.0101472674019072,1.0225396807096798
1877,0.46785112582674676,0.4478589005245029,0.4625409417540798,0.4625409417540798,0.46315405459233905,0.5262018585340694,0.5286148000569781,0.5282309124828947,0.529948044413005,0.5295501010190551,0.45526092606690244,0.4560519954781665,0.4546162192639043,0.45505797683556765,0.4518650030647471,0.4314303471409194,0.43343703523281246,0.4324203139410258,0.42817643731561317,0.43093799606636973,0.4567759498553324,0.4515178297668716,0.4552506284209373,0.45185569476830784,0.45423922844679115,0.48165982143534763,0.48367275925104664,0.4832524788680724,0.48553508463916384,0.484863887966972,0.4426963574450981,0.4426963574450981,0.44156868502327373,0.4429998817538427,0.4460805165966956,0.9987933207481015,1.0023746011994343,1.0,1.0155251657151991,1.0102920117337206,1.0226394256188769
1878,0.46790158403281323,0.44789442401639407,0.4625610718324144,0.4625610718324144,0.46320018869209073,0.5261238278368539,0.5285354573845935,0.5281177805524787,0.5298819020867237,0.5294864402039157,0.45532109325090897,0.4561404533777423,0.45466125058881585,0.45514795729192725,0.45196105071368803,0.4315057961330512,0.43350172594245256,0.4325535317983978,0.4282301482691556,0.43097873900253925,0.4568496337431641,0.4515838937894301,0.455303288357722,0.45195323536570997,0.4542808425268472,0.48172114054917964,0.48374871134394537,0.48332200054412605,0.48561250805914774,0.48491578441815214,0.4427850566045708,0.4427850566045708,0.4416831460034842,0.4431345727099423,0.4461219674653904,0.9988178568875811,1.0023873261216019,1.0,1.015629189701453,1.010432690444562,1.0227384532287072
1879,0.4679468449141728,0.44793386841765453,0.46258257152376986,0.46258257152376986,0.4632217603356526,0.5260426449497797,0.528478633930724,0.5280094743820818,0.5298351134399302,0.5294196731768316,0.45538326705858795,0.45622633995411493,0.45470444520425624,0.4552539036816197,0.4520524792227718,0.431581708915422,0.433564883123507,0.4326815712029599,0.42828485200429156,0.431004352961019,0.45692211951777695,0.4516489750340213,0.45535379527447467,0.45209073240726055,0.4543216893240485,0.48176103890610156,0.4838207768732779,0.48338714287463397,0.4856835034903163,0.4849626045232424,0.4428993427602861,0.4428993427602861,0.4417931718377233,0.4432650945913201,0.4461927486006748,0.9988430623528561,1.0024120318164575,1.0,1.015740471783496,1.0105734886734432,1.0228451643680887
1880,0.46798602503493697,0.4480084641746931,0.4625962444853116,0.4625962444853116,0.4632583292200328,0.5259480778568393,0.5284046790754259,0.5278873147028248,0.5297761305972666,0.529339543771073,0.4554384298858151,0.4563006375329108,0.45475250627264874,0.4553707355419761,0.45213036742725626,0.43164952535292533,0.4336178995961509,0.4327997759248808,0.42833204316676265,0.431038778285154,0.4569843154339634,0.45170408638588677,0.4554224762214736,0.45223320211242424,0.454352728698215,0.4817857204578385,0.4838794332076304,0.4834383702863019,0.4857384964021717,0.48503515020542176,0.44299875226388324,0.44299875226388324,0.44189788133462393,0.4433827078972275,0.4462515244667057,0.9988611061469606,1.002420365916585,1.0,1.0158388526439455,1.0106983746582017,1.0229392695939188
1881,0.46802885685230206,0.44809925342836393,0.46261168959534793,0.46261168959534793,0.4633021889892747,0.5258512680529809,0.5283248054461136,0.5278017832766204,0.529712268366642,0.529265168649382,0.45549606693232564,0.45637286551066175,0.4547981072782795,0.4554830263619844,0.4522041616433415,0.4317182210417095,0.4336697844452655,0.43291714063888853,0.42838061813882106,0.43107416796162745,0.45706249587787207,0.45175859176962607,0.4555080778619873,0.452381643103335,0.4543833800986053,0.48180944542332244,0.48393481595278387,0.4834857877983917,0.4857876461560684,0.4851026662850588,0.44306312149724647,0.44306312149724647,0.4419902294914486,0.4434966836500144,0.4463076019928687,0.9988842937663773,1.0024409680544197,1.0,1.0159454437527147,1.010824251308331,1.0230420389198018
1882,0.46807524902356135,0.4481904813032071,0.46265399777811056,0.46265399777811056,0.46334484902124223,0.5257806383129456,0.528239128496879,0.5277278071799341,0.5296730506228677,0.5291882937397986,0.4555393011336087,0.45644296611019397,0.4548411721441102,0.45558204483450454,0.4522738186624002,0.4317877117718204,0.43372044495023815,0.4330335780869399,0.42843468294304166,0.4311104228235145,0.4571408360588455,0.451812373672794,0.4555947904286271,0.45252810763451357,0.4544135249430254,0.4818408347563317,0.4840028987758328,0.48352935249604256,0.4858477185181499,0.4851415425040622,0.4431282786784897,0.4431282786784897,0.44208641246821306,0.4436069886603468,0.4463884412743471,0.9989042297605102,1.0024612504932517,1.0,1.0160642336297567,1.0109510058413478,1.0231414752497132
1883,0.468123269716849,0.4482803516100305,0.4626898117486324,0.4626898117486324,0.4633843955182937,0.5257224554318803,0.5281538198311173,0.5276477231118556,0.5295996183023343,0.5291069835046891,0.4555819743692075,0.45655734552418575,0.4548798360762372,0.4556777201515737,0.4523375164657496,0.43185621528598034,0.43376808273575007,0.43314729776170446,0.4284885312861368,0.4311457484742872,0.45721743470210807,0.4518635377925302,0.45568073375914925,0.45267072853421486,0.4544412577530388,0.4818661621879266,0.4840610402316784,0.48357105174592735,0.48590892192098384,0.4851750266371923,0.4431845416079755,0.4431845416079755,0.44217623330192624,0.44371577668554096,0.44646285311871897,0.9989209180953378,1.0024812140900412,1.0,1.0161870879705135,1.0110745499680605,1.0232459414784685
1884,0.4681747919396133,0.4483431851838931,0.46272937595666425,0.46272937595666425,0.4634310839892695,0.5256465315301789,0.5280630878136573,0.5275638799698306,0.5295302340953326,0.5290236038926243,0.45562590871002384,0.45666857858980375,0.4549159313022799,0.45577189258606027,0.45241391535811637,0.4319254590857269,0.43381442481303795,0.43326002895627974,0.4285438700759602,0.4311818547759357,0.45729410633687984,0.45191386228122443,0.45576773097228995,0.4528113168407719,0.4545019791219595,0.48190421611414896,0.48411125909255875,0.48360867459613294,0.48596908101285013,0.48524130930925674,0.44323369103390986,0.44323369103390986,0.4422654202090502,0.44382067864968944,0.4465326752735764,0.9989427532379135,1.0025008796941446,1.0,1.016318062420647,1.011214742038423,1.023359517913069
1885,0.4682168332230538,0.44839598210211046,0.46275985192731595,0.46275985192731595,0.4634894182042168,0.5255542429866012,0.5279525186254348,0.5274618889810629,0.5294675270810095,0.5289279388344705,0.45567527682965087,0.4567326132171918,0.4549368554533731,0.45584773779922555,0.45247480273304447,0.431983465044528,0.433847432967949,0.4333636849559688,0.4285888081096266,0.4312235778901309,0.4573581548142607,0.4519507857223981,0.4558431427919644,0.45293731412875976,0.4545516336634169,0.4819259769311527,0.48415254596200075,0.48362886529318855,0.48601480399915226,0.4852978851382244,0.44328865524989586,0.44328865524989586,0.44233753796756714,0.44390944205058164,0.446589509015335,0.9989579680575862,1.0024926598272224,1.0,1.0164289639235944,1.0113307685916706,1.0234538130220026
1886,0.468267258283633,0.4484518541955193,0.46280260218609454,0.46280260218609454,0.46351789409151595,0.5254779653718411,0.5278671680343194,0.5273773205233209,0.5293823326196248,0.528835682715999,0.4557276613951247,0.4567964295888005,0.454960098732318,0.4559225006646805,0.45253343962900194,0.43205070302561716,0.4338797582603888,0.43346670669958326,0.42864344036165786,0.43126777279010264,0.4574229096121224,0.4520210851865465,0.45591919147228926,0.4530697988253626,0.4546034841154381,0.48196238648791917,0.4841870491274639,0.48364999363450445,0.48605615782530104,0.48537161444189464,0.44333880701292827,0.44333880701292827,0.44243359254090725,0.44399507333486543,0.4466422385487343,0.9989827934255747,1.0024978204730397,1.0,1.0165494402294897,1.0114480388928826,1.0235586767683165
1887,0.4683220343209569,0.4485107301823701,0.46287272153607245,0.46287272153607245,0.4635736214163352,0.5254020900107969,0.5277796431336885,0.5273021812299917,0.5292944270067423,0.5287427707612158,0.4557829750747805,0.45682877270767663,0.4549984544507312,0.45601182726582995,0.45258978435508523,0.4321108135492506,0.43391129520874466,0.4335692673304836,0.4287116070899029,0.4313300771495042,0.4575050655869109,0.45209740459860015,0.45597896382406106,0.4531924076715562,0.454657428861245,0.4819976918918078,0.4842189454025535,0.4836680772175017,0.48609312052705234,0.4854470397245136,0.44338407714663813,0.44338407714663813,0.44253253588562763,0.4440775296948773,0.4466950220814455,0.9990088275512702,1.002507686737054,1.0,1.0166792549962813,1.0115742962772203,1.0236738675034334
1888,0.46837921837714097,0.44857077418678953,0.4629593701700166,0.4629593701700166,0.46363735032606335,0.5253246709229237,0.5276880011689343,0.5272227468379548,0.5292228600046293,0.5286472601560417,0.4558393373402421,0.45689705138409975,0.4550343309120417,0.45609704165394516,0.45264201432276335,0.4321782717993378,0.433969654679741,0.43366983388699715,0.4287797387857132,0.4313919040235395,0.45758699032673344,0.4521739356237782,0.4560541705591475,0.4533116607021951,0.45471157747132385,0.4820299730160358,0.4842421014558721,0.48368116291729946,0.48612375743154296,0.48551832296594705,0.44344232165695996,0.44344232165695996,0.4426281208690685,0.4441550207384803,0.44674212827327486,0.999036075596516,1.0025259146191745,1.0,1.0168141720389936,1.0116970401726864,1.0237951163402546
1889,0.46844067640818293,0.4486180600875825,0.4630481535005899,0.4630481535005899,0.46370308607620314,0.5252637732248124,0.5275945917201579,0.5271413795304204,0.5291293030408629,0.5285473044211596,0.4558817589002373,0.4569967854663004,0.4550979171423602,0.4561799841811254,0.45270880325949137,0.4322674172259826,0.4340290475885487,0.43377013016274724,0.42884955058917057,0.4314549822115042,0.45767050289032324,0.45226034843498164,0.4561466301693348,0.45342935960619246,0.4547677371901959,0.4820612296556024,0.4842666584626264,0.4837227069890877,0.48615008693828027,0.48558750673299045,0.44350220712164684,0.44350220712164684,0.4427140356689758,0.44422936747061786,0.4468050635976695,0.999084207193681,1.0025441168494313,1.0,1.0169582239166393,1.0118204007872096,1.0239264800717216
1890,0.46849340187957145,0.4486569540615008,0.46311783739186413,0.46311783739186413,0.4637501080410135,0.5251832396142316,0.527492886251926,0.5270555125047415,0.5290262956452192,0.5284366170446863,0.45592905141866047,0.4570817359722539,0.4551648343347624,0.4562480115157488,0.4527529693142168,0.43235080541738274,0.434077436352473,0.4338581074567397,0.4289091418788163,0.4315073421380828,0.4577428913724006,0.4523278164709783,0.45622687546166013,0.4535329091599041,0.454813276892828,0.48207815713599195,0.4842711120562364,0.4837457377367007,0.4861544888249548,0.4856412165692471,0.4435430635590985,0.4435430635590985,0.44278618333578273,0.4443158312430461,0.44687991029168456,0.9991047067264843,1.0025386203190718,1.0,1.0170831556727098,1.0119203191010067,1.0240395069691357
1891,0.4685510631433841,0.4487005568843833,0.46319376037961874,0.46319376037961874,0.46379983140017816,0.5250723347859497,0.5274412898128018,0.5269721271344181,0.5289205702044311,0.5283227356528404,0.45595954599365235,0.4571653102277377,0.4552158725995908,0.4563144570887032,0.45279511292585667,0.43242926922234676,0.4341274987407586,0.43394641777631343,0.42897103247444485,0.4315615830128942,0.45781750551021433,0.4524016080497039,0.4563357734337392,0.4536355343582395,0.4548693325324234,0.4821106428131709,0.48427360206109715,0.48376445147131475,0.4861551607842868,0.48569372935433036,0.4435818169046278,0.4435818169046278,0.4428533392095722,0.4444019613435935,0.4469601358292652,0.9991348354317519,1.0025347057333764,1.0,1.0172186220415433,1.012022218368039,1.0241640517592394
1892,0.46861354695358876,0.44874877059355,0.4632716347745335,0.4632716347745335,0.4638324813345264,0.5249544837591797,0.5273558853179795,0.5268871663783377,0.5288122327520108,0.5282097126283345,0.4560056857143051,0.4572432659921061,0.4552667116071795,0.4563792337124073,0.4528351861483004,0.43251900231473467,0.4341870150487943,0.4340349525097608,0.4290351256244219,0.43161761059465603,0.4578942308058474,0.4524771437208353,0.4564438218729355,0.45373712152894674,0.45492738905867913,0.4821418476660006,0.48427802140045906,0.4837788121342292,0.4861520622134798,0.4857489716358725,0.44362261973105926,0.44362261973105926,0.44291545762041773,0.4444835264087022,0.4470373296250775,0.9991701230259099,1.0025402304429432,1.0,1.0173643589693675,1.0121259566567977,1.0242998450422451
1893,0.4686765342266572,0.4488014974175585,0.46334744032555064,0.46334744032555064,0.4638689665969254,0.5248575949941368,0.5272368069213116,0.5268007771667638,0.528701389321817,0.5281176179931708,0.4560348052417984,0.4573194973828664,0.4553341170260858,0.4564265080971034,0.4528731408399524,0.43261151723210634,0.4342474921685188,0.43412360291393365,0.4291013246011666,0.4316753306495394,0.45797295275779043,0.452554317334916,0.45655094573011656,0.4538375567729743,0.45498733925235163,0.4821717481864511,0.4842801261473456,0.48378878336010095,0.4861727075573738,0.485802733126225,0.44365755495994075,0.44365755495994075,0.4429724924947788,0.4445880539014037,0.44711148864109723,0.9992063703876699,1.002546778488197,1.0,1.0175201027659462,1.0122313919735193,1.0244466178509473
1894,0.4687438436484402,0.4488586397545612,0.463425294542283,0.463425294542283,0.46390361962570814,0.5247526088804885,0.527113608490604,0.5267131065109549,0.5285881459655226,0.5280216266491361,0.4560611813367227,0.45739396338279614,0.45540230398164505,0.45649295274398366,0.45290892866404786,0.43267308205210075,0.4343009715529563,0.4342122601025526,0.42916953268569574,0.4317178223199911,0.4580535568439018,0.4526842045587938,0.45665706974849435,0.45393672595544216,0.4550490758905053,0.48220032074294383,0.48429956190779205,0.4837943284842503,0.486187646596777,0.48585500775905444,0.44368657494794467,0.44368657494794467,0.44302439736351634,0.4446861064935555,0.4471826095751772,0.9992435827908854,1.0025740280310562,1.0,1.0176855900516713,1.0123383822430194,1.024604101594809
1895,0.4688135125781074,0.4489172539230582,0.4635032849132435,0.4635032849132435,0.46393708402001194,0.5246414984027548,0.5269843346007472,0.5266172116367954,0.5284862785407509,0.5278942773602777,0.4561522676218279,0.45746482141041844,0.45546943565813275,0.45654017751876497,0.4529407175456133,0.43273337093537606,0.4343619374602062,0.43429910489650947,0.4292340252612857,0.4317590196107869,0.45813412451130175,0.45275910204855035,0.45676031987440757,0.454049556105378,0.455110699642738,0.4822413934508494,0.4843133724050535,0.4837935055175927,0.4861949483957301,0.4858977812502139,0.4437078844527542,0.4437078844527542,0.4430851314251784,0.4447759291118718,0.4472528654193933,0.9992778306780451,1.0025970147190075,1.0,1.0178565496947392,1.0124546116429016,1.0247679927789954
1896,0.46888739412988967,0.44897804943317443,0.46359168731305894,0.46359168731305894,0.46397119120341246,0.5245423254569613,0.5268807766362275,0.5265185768172579,0.5283813050682526,0.5277654511478092,0.4562408488164738,0.45753395199054747,0.4555079261764121,0.45658682630292446,0.4529703620013698,0.4327980309953794,0.4344276565759975,0.43438585255699547,0.42930071138051706,0.4318174590921893,0.45821646581381037,0.45282760711826064,0.45686253916189823,0.45414527721239356,0.4551661386644559,0.48228015888107556,0.48432357056226943,0.4838158787411803,0.4861966393581355,0.48593513287191376,0.44376009297677876,0.44376009297677876,0.44312394587097026,0.44485938612224174,0.4473199289541917,0.9993248638608249,1.0026199624228742,1.0,1.0180369949169745,1.0125755227365014,1.0249423286292048
1897,0.4689524397203458,0.44901278948177853,0.46366976137462046,0.46366976137462046,0.4639930277016738,0.524428127159367,0.5267609951577444,0.5264028281642047,0.5282863506397546,0.5276364599367618,0.456314285914064,0.4575650612406641,0.4555621631637393,0.45661599981895395,0.4530021558455933,0.4328763346622902,0.4344818596318296,0.4344604127738626,0.4293615893908591,0.43186959732200064,0.45828782803479673,0.45287711317948354,0.4569510505755431,0.4542269966748532,0.455211138633009,0.4823033068939772,0.48432859476185164,0.4838186468165642,0.48617929516745173,0.48596206655738844,0.44379443474109015,0.44379443474109015,0.44314539926884544,0.4449242034905505,0.4473714627097617,0.9993481887788357,1.0026065459460782,1.0,1.0181985844132775,1.0126688545896052,1.025098572515317
1898,0.4690223272162781,0.44906715813380155,0.46374318641878387,0.46374318641878387,0.4640161261410241,0.5243273602420351,0.5266682187060311,0.5262856028446602,0.5281876581384165,0.5275061265942075,0.45638594554922796,0.4575967912199913,0.45560110309546464,0.4566607248103104,0.4530336415653088,0.43296151447104475,0.43453724625734474,0.4345354551321207,0.429424984879239,0.43192410996208747,0.4583615766799358,0.45292869656215545,0.45706285546870656,0.45430795981191063,0.4552668552970088,0.4823407752997617,0.4843300612145681,0.48384549734952115,0.48615720438405263,0.4859765804992504,0.4438239500666272,0.4438239500666272,0.4431624814116224,0.4449834640821816,0.4474206263437568,0.9993808987989785,1.0025938739279092,1.0,1.0183710047515102,1.0127642693657724,1.0252666092665044
1899,0.4690969271240922,0.4491084515004269,0.46382027867732006,0.46382027867732006,0.4640692857529292,0.5242243922255729,0.5265436771886541,0.5261709683944447,0.5280853574409969,0.5274257790876609,0.45647259957108527,0.4576527073375662,0.4556396183225949,0.45670406811352277,0.45306477271849754,0.43304927127602827,0.4345897829718043,0.43461927812573886,0.4294907890720995,0.4320084758216626,0.45843758425813264,0.4529906433493432,0.45717263857017787,0.45438803902777536,0.45532475254241445,0.4824033043374819,0.4843279441623591,0.48387307226193693,0.48613033581720966,0.4859865250983471,0.44386545087168294,0.44386545087168294,0.44319089283817137,0.4450410909640963,0.4474674067747914,0.9994145760307908,1.0025976814150273,1.0,1.0185539648733548,1.0128616102897392,1.0254461425952548
1900,0.46917611008500676,0.4491691426383435,0.4639009384409715,0.4639009384409715,0.46412850045461856,0.5241351077351223,0.5263874858455098,0.5260548471920208,0.5280032239474846,0.5273408567636302,0.45655843920556577,0.4577075032153062,0.4556894595347964,0.4567459284091904,0.45309550277403554,0.43313951395068545,0.4346475224542225,0.43469546835895234,0.4295588932051462,0.432065570219413,0.45851572325387757,0.453054949411257,0.4572803323824683,0.454467106493926,0.4553847102760855,0.4824614490615973,0.48432221760051636,0.4838932257068437,0.48609865797692037,0.4859916039044841,0.44388632521946153,0.44388632521946153,0.4432137525890887,0.44509286148023686,0.4475117907049942,0.9994531595572932,1.0026011223402724,1.0,1.0187471740026492,1.0129649312753606,1.025636876558675
1901,0.4692578971855264,0.44923051271071107,0.4639832371917694,0.4639832371917694,0.46419184152149806,0.5240407391500616,0.5262547316269729,0.525951063958155,0.5279140721033545,0.5272494328985758,0.4566416112380883,0.45775931977772966,0.4557369506017432,0.4567844036693689,0.4531239990396976,0.43323044370412284,0.4347086601180263,0.434770069375262,0.4296274950526608,0.4321388189055745,0.4585940584781925,0.4531197023936229,0.4573461621702165,0.4545600887317367,0.4554369298448925,0.48251332273174374,0.48431094628808014,0.4839119312561023,0.48606022319202047,0.48598960433363864,0.4439005527477702,0.4439005527477702,0.44322926677200647,0.44513700658569383,0.4475795921448877,0.9994674443214503,1.0026002332179735,1.0,1.0189463252287037,1.013066146471654,1.0258344719877397
1902,0.46934043183467133,0.4492907974107502,0.4640732521222627,0.4640732521222627,0.46425329283197764,0.523935283241711,0.5261141400887172,0.5258567607058272,0.5278197850221267,0.5271455086840194,0.45672038124221365,0.45780641753866824,0.45576771610863315,0.4568376933455119,0.45314854761938134,0.4333203743615628,0.43476756617354256,0.4348413587921159,0.4296949044058159,0.43220046792502953,0.45867077420273733,0.4531831081987276,0.4574038038446722,0.45463258907968246,0.4554959127665148,0.48255716461880577,0.48429653488240104,0.4839232017487646,0.4860171545889651,0.48599134839337116,0.44395880239924423,0.44395880239924423,0.44327258907773714,0.44517187344247794,0.44763970468813413,0.9994852644753146,1.0026031417884298,1.0,1.0191473768989747,1.0131613746437147,1.0260348568510909
1903,0.46942753121857217,0.44935366385218856,0.4641584847005477,0.4641584847005477,0.46431666057488075,0.5238314339330017,0.5259702678258101,0.5257596783911274,0.527720477231501,0.5270376080351555,0.4567985358960105,0.45785259135393214,0.4558012820755365,0.45688455794270255,0.45317712596159193,0.4334128579980156,0.43482780686934996,0.434912870834661,0.42976462554000394,0.4322821925075071,0.4587653721868791,0.4532488511738784,0.4574570006603115,0.4547288047403981,0.4555806066796182,0.48259704751776505,0.4842790933134373,0.4839353234142495,0.48596930121861326,0.48598908475871105,0.4440595629159639,0.4440595629159639,0.44336214690429243,0.4452011907314352,0.44769590339893806,0.999506330240022,1.0026095907020407,1.0,1.0193546643909874,1.0132747554056143,1.0262463626327714
1904,0.46950980260746283,0.44942698999463315,0.46424598672846146,0.46424598672846146,0.464372684722987,0.5237108374923277,0.5258128693854888,0.5256496051995772,0.5276058927723626,0.526919696011933,0.456867007284115,0.4578966395516126,0.4558322615981245,0.4569198358668171,0.4531968075670159,0.43349925028728836,0.4348807120733798,0.43497590095816396,0.4298449248632182,0.43235961951898405,0.4588518392176528,0.4533078609082363,0.4575176925147253,0.4548154660838819,0.455684260405728,0.4826274073907999,0.484278542043877,0.4839348128698099,0.4859385983075336,0.48599427842898735,0.4441278172885859,0.4441278172885859,0.44343447236578637,0.44521615863264863,0.44771829482130465,0.9995067056153236,1.0026074208154738,1.0,1.0195519893026288,1.0133693088784723,1.0264484418541793
1905,0.469595136784487,0.44950258776636853,0.4643272812724617,0.4643272812724617,0.4644252560131375,0.5235865224831573,0.5256468514712261,0.5255356882737973,0.5274852068203708,0.526796991084619,0.456933546062,0.45793791232683156,0.45587260021399495,0.45693546690034437,0.453211078339735,0.43358686434158,0.4349336213829048,0.4350377573673035,0.4299104221456517,0.4324200682799107,0.4589378991947228,0.45342692561698855,0.4575738989711141,0.4549041801723384,0.4557850958132305,0.48265229606157506,0.48427556402555866,0.4839299465697903,0.4859333702299821,0.4859997398636071,0.4441869676340986,0.4441869676340986,0.4435140309527647,0.4452285839953303,0.4477381770015406,0.9995034674022852,1.0026011415784488,1.0,1.019752527716826,1.0134622089523757,1.0266583315281306
1906,0.46968536785218057,0.44958224087476223,0.4644042049215629,0.4644042049215629,0.46448042802523953,0.5234608103472835,0.5254784815386,0.525420285468485,0.5273607797363052,0.5266794689766767,0.4570000086883305,0.4579782760674537,0.45591232327191245,0.4569701098096205,0.4532257295277739,0.43364791161445715,0.4349882633822047,0.4351040819065386,0.4299954413817943,0.4324821104839608,0.45902535695727165,0.4535446692697496,0.4576274485776787,0.4549925326875895,0.45588494375858946,0.4826698038315223,0.48424267829943013,0.4839227545002403,0.48591435103809955,0.4859993488904931,0.4442220536768786,0.4442220536768786,0.44358695066562637,0.44523637333393024,0.4477447720296557,0.9995165734844406,1.0025989038690468,1.0,1.0199723497099158,1.013557553405608,1.0268800284250115
1907,0.46978035221057085,0.44966583988495085,0.46449241660030355,0.46449241660030355,0.4645465181130382,0.5233653868321656,0.5253118143504164,0.5253193252430656,0.5272327484995591,0.5265585727796992,0.4570663268862194,0.45801766796673216,0.4559513652059222,0.4570197321500862,0.4532643781681026,0.43370565113932896,0.4350445345950962,0.4351705278954824,0.43006723354169424,0.43258591824366543,0.45913408654903215,0.4536610041242267,0.4576951086821854,0.45508040642511377,0.4559837153739782,0.4826880898451683,0.48423697012839695,0.4839132275695543,0.4859175993786636,0.48599703659797516,0.44426573320006724,0.44426573320006724,0.44363639734826027,0.4452395002991989,0.44777015894246797,0.9995488786432519,1.0026083175509235,1.0,1.0201987592363977,1.0136551707752235,1.0271132057620882
1908,0.4698799463255957,0.4497532754190657,0.4645833719905347,0.4645833719905347,0.46461552873154227,0.5232540235620318,0.5251427471415688,0.5252161054733346,0.5271051974340468,0.5264344436917263,0.45713664981521135,0.45805997235008244,0.45600653065431546,0.45705160101961817,0.45330169509688495,0.433763891702002,0.435102331491511,0.43523696246009996,0.43014145515289115,0.4326498035662158,0.4592431736631385,0.4537758421233675,0.45777788688161364,0.45516768393732027,0.456081321519874,0.4826989940343885,0.4842466041636085,0.48390135653854655,0.4858860106573149,0.48596326688435415,0.44430225790277117,0.44430225790277117,0.443678166133984,0.44523793821197555,0.4477811476922534,0.9995793051178496,1.0026167333866736,1.0,1.0204395933519617,1.0137746259714506,1.0273575369281107
1909,0.4699863363245633,0.44983910990930664,0.4646714524712116,0.4646714524712116,0.46469709981532253,0.5231451477609401,0.5249928114423855,0.5251045637433658,0.5269678096603079,0.5262841149074494,0.4571973332749232,0.4580997064193822,0.4560634003263111,0.4570759851299581,0.4533322703352569,0.43381735876145333,0.4351563961612283,0.4352980965333955,0.43021288808502656,0.4327375223027371,0.4593470669490735,0.4538837187600143,0.457830820114188,0.45524885522258035,0.4561722695413205,0.48270101294163104,0.48424898428557206,0.4838814005820019,0.4858709827067015,0.4859651851192746,0.4443342913314349,0.4443342913314349,0.4437070171906227,0.4452263864883614,0.4477803111622321,0.9996039055607814,1.0026162190610795,1.0,1.0206742770181654,1.013882677175158,1.0276005237616326
1910,0.4700894644837035,0.4499218104273852,0.46476351177102815,0.46476351177102815,0.4647806982662986,0.5230254160946385,0.5248309764125801,0.5249990004555265,0.5268021897530831,0.5261218422870942,0.45724182942802627,0.4581272006742555,0.45612785116548904,0.4571208773029289,0.4533546310466263,0.4338772028721949,0.43520524899673324,0.4353524202377362,0.4302800488715725,0.43282205940318574,0.45943998201196384,0.45398310832284816,0.457877670835689,0.45532236199570847,0.4562550261446167,0.48267574289354215,0.4842781257469667,0.48385182344492106,0.48584338852127673,0.48592723023758483,0.4443520331887154,0.4443520331887154,0.44372156418373815,0.4452034128849939,0.447766221240963,0.9996110932022466,1.002599391373895,1.0,1.0209034701473925,1.013975964975668,1.0278385858647614
1911,0.4702504447937698,0.4500107436172029,0.46486133670284313,0.46486133670284313,0.4648892338065684,0.5229059929767194,0.5246684394302283,0.5248768973910777,0.5266353540659876,0.5259588392249988,0.45730814862561586,0.4581602133667249,0.45619367184351023,0.4571840026360323,0.45337828656323875,0.43392793461993184,0.4352537326389448,0.43540897002702594,0.43035187764764754,0.43292089974178216,0.4595396482396169,0.4540877037330314,0.45792799370748893,0.4553976762631675,0.4563114609482636,0.4826660063574129,0.4843189669380519,0.48382280929169863,0.4858134945819784,0.4858872444052296,0.44436488053779455,0.44436488053779455,0.4437179671528418,0.44517836941829786,0.4477482962610948,0.9996219289811736,1.002603170400308,1.0,1.021148348264923,1.0140756931416979,1.028093043160193
