Pixel,card01_MeanReferenceCorrectedRatio,card02_MeanReferenceCorrectedRatio,card03_MeanReferenceCorrectedRatio,card04_MeanReferenceCorrectedRatio,card06_MeanReferenceCorrectedRatio,card07_MeanReferenceCorrectedRatio,card08_MeanReferenceCorrectedRatio
2032,0.4849142903044853,0.5132749526494284,0.4630596856765471,0.44985714210683847,0.46900867619178427,0.4814044275224064,0.4372434556526207
2033,0.48505361422499,0.5133081015465227,0.4630864387609465,0.44995181326662265,0.4691034827583895,0.48143567383913943,0.43723102237638106
2034,0.4851900915230458,0.5133524218508954,0.4631024503849853,0.45004772375236274,0.46918844666502346,0.48145626173919026,0.43720260337560646
2035,0.48533260535307515,0.5133939628146715,0.46310687328019295,0.4501424353679052,0.46927187947017374,0.4814624687505509,0.43717033256978377
2036,0.48547979051801626,0.5134480300876023,0.46312119299903226,0.4502411256175896,0.46936983819074074,0.48147537737056983,0.4371475917055365
2037,0.4856345811629369,0.5135016115637552,0.46312092889014567,0.450334433080648,0.4694595976885715,0.4814912364426377,0.43712170555880847
2038,0.4857714450582944,0.5135601291956162,0.46312464284763327,0.45042738276451183,0.469556100911302,0.4815086553005982,0.4370892870950735
2039,0.4858887821143504,0.5136208170691619,0.4631004123963513,0.4505103076085808,0.4696457118768125,0.4815249866720568,0.43704488564042887
2040,0.4860035763289233,0.5136801718864996,0.46306505851926827,0.45059240482710183,0.4697352210816699,0.4815468733393079,0.4369934751499627
2041,0.4861185003830652,0.5137392916135735,0.46301385316003724,0.45066956742705466,0.4698353815442016,0.48156953196499563,0.43693648147331937
2042,0.48623202069577315,0.5137930692382267,0.4629628887867899,0.45075463276094363,0.46993032030372006,0.48160170438417504,0.4368724678791732
2043,0.4863302401272723,0.5138270531422158,0.4629033171073229,0.45081359763385376,0.47001788828250907,0.4816229937833173,0.43680610269068676
2044,0.48642699875053663,0.5138605805069804,0.462834013702745,0.45085546530213605,0.47010206974970925,0.4816373091766885,0.4367263261910841
2045,0.4864940615832018,0.5139054294576434,0.46275608521779493,0.4508882999334066,0.4701668493268677,0.48163667760185,0.4366461972773622
2046,0.48656037412309255,0.5139475408166502,0.4626604347944895,0.45092399019491636,0.47022881559052027,0.4816274215563535,0.43655421485074514
2047,0.48662096324826754,0.5139928207182171,0.46256673698449735,0.4509618680054105,0.4703000899994133,0.48161708237999334,0.4364625017592072
2048,0.4866909502823578,0.5140384001316816,0.46247809417277974,0.45100335430205407,0.4703669206726123,0.48161007715510173,0.43637423354998994
2049,0.48678032937564664,0.514085900903474,0.462388719668157,0.45104838885128434,0.47044933747312034,0.48161634036418005,0.43628638802310826
2050,0.4868685841394669,0.5141185502437036,0.46228250425237977,0.45107910412319036,0.47053066722306325,0.48160384378288495,0.4361859835512921
2051,0.4869551471427644,0.5141493089883914,0.4621765059754937,0.45112557816903437,0.47061635289296666,0.4815897725361963,0.43608661722504893
2052,0.4870180000461416,0.5141726102203694,0.46206228101397234,0.4511631054563459,0.47071066810542,0.4815768398236703,0.4359749962522697
2053,0.4870619731835043,0.5142009683242408,0.4619438095550688,0.4512014935079988,0.4707957118204159,0.48157029654933414,0.4358495557552228
2054,0.48710729135919983,0.5142057577259691,0.46181309977428137,0.4512123906691662,0.4708643740825652,0.48156412516148117,0.43569137307374933
2055,0.4871666882373013,0.5142295520703796,0.4616855588090753,0.4512232232767811,0.4709232432201473,0.481548208069857,0.4355324372040945
2056,0.4872217256223035,0.5142461255577991,0.46155606807570926,0.4512365463487907,0.47096792875760884,0.48152962817530653,0.435373389379104
2057,0.4872788120040399,0.5142668597377998,0.46141572708037426,0.45126272728156547,0.47101252237128044,0.4815093917958852,0.4352122541723887
2058,0.4873126424379001,0.5142889482732793,0.4612706991240831,0.45127305703635195,0.47103898123331883,0.48149186199953214,0.4350414256251158
2059,0.48735613479368756,0.5143156627146436,0.4611129008467906,0.4512900058033596,0.47106909404997205,0.48147191125471994,0.4348407304040293
2060,0.48739999919126087,0.5143503289767428,0.4609515190365844,0.45130402614929943,0.47111308886964814,0.48146291578266914,0.43463892223085515
2061,0.48744771988091895,0.5143997871976508,0.46078731005925916,0.4513162545076246,0.47116862841256657,0.4814535111700281,0.43443931596161356
2062,0.4874636024707833,0.5144456463616306,0.4606178171705989,0.4513300647357038,0.47123011004822396,0.48143953617223295,0.4342366147333473
2063,0.48748704299651624,0.5144854168591775,0.460434300748607,0.4513518657190053,0.47128889181372624,0.48142804341844514,0.4340108985572301
2064,0.48753174249052667,0.5145149020959046,0.4602328209163473,0.4513654650716991,0.4713475433637687,0.4814012485774078,0.43377727911853264
2065,0.48755142369144766,0.5145501271635219,0.4600288822373625,0.45137654721798653,0.4714007532200708,0.48137896949033665,0.43354726344052413
2066,0.48756171127382897,0.5145813621394296,0.4598166630383346,0.4513776577887601,0.4714617889476756,0.48135848988211166,0.433316830379112
2067,0.4875555564072617,0.5146254544668831,0.4596066153512751,0.45138570309475823,0.47153273030316506,0.4813501610872192,0.4330909399081591
2068,0.4875722258933557,0.5146666689315411,0.45940487292048304,0.451409846311999,0.4715882685971149,0.48135664179385723,0.4328709974700651
2069,0.4876006311324468,0.5147063292738296,0.45920300825742366,0.45141650912345777,0.47164413297622365,0.48136884371725375,0.43263985010922684
2070,0.4876471665166611,0.5147557053987875,0.45899212324919586,0.4514476263507169,0.4717057691686602,0.4813699309967315,0.4323961060076103
2071,0.4876951120376235,0.5148213011687792,0.4587823420517082,0.4514794675013133,0.47177699386783356,0.4813740279376499,0.43215838621557634
2072,0.48774950556729646,0.5149023042613725,0.4585679225136037,0.4515191594538817,0.471854279584503,0.48136733728814196,0.43191639230305306
2073,0.48781842935318454,0.5149856418866948,0.4583534866814986,0.45157121258928645,0.47193612134672785,0.4813610873757367,0.43167570419977225
2074,0.4879047727225238,0.5150847855835532,0.45814632396402966,0.451637775394766,0.47203533493228084,0.48137055662916894,0.4314416426378692
2075,0.4879844561842626,0.5151974774658049,0.4579197943549064,0.45171311634157235,0.4721383636953519,0.4813877202267136,0.43119509135464124
2076,0.4880789186193765,0.5153342318064533,0.45770900848211615,0.45179377674465326,0.47224259463763757,0.48141938911899074,0.4309460403515679
2077,0.4881841468576626,0.5154780206605024,0.4574948244913073,0.4518724681372642,0.4723507592138875,0.4814591418985098,0.43069959811204794
2078,0.48831208773421964,0.5156403404099505,0.4572775997740196,0.4519741677570881,0.47247910813991867,0.48151573595288016,0.43045270048081247
2079,0.4884527923483278,0.5158172810824515,0.4570590699404565,0.4520895766471987,0.4726188820380969,0.4815838899097119,0.43019671368546736
2080,0.4886104917753231,0.5160101624193356,0.45684176120966746,0.452214757599279,0.47276107042882415,0.4816601597753336,0.4299369623105231
2081,0.4887828637460573,0.5162113294785888,0.45661958873174335,0.452354431549165,0.47292877584413306,0.4817546039946408,0.42968696225341496
2082,0.4889558712215038,0.5164322250363026,0.4564006899136864,0.4525104180778836,0.4731038588607789,0.481855862851676,0.42944623000973053
2083,0.48914870774571345,0.5166723732926343,0.4561841587430885,0.45266931537468214,0.47328766707697056,0.4819699064041111,0.429201716130604
2084,0.4893576317550026,0.5169207957815538,0.45596556470494687,0.4528321435647874,0.4734823491638929,0.48208261552652737,0.42895959115167237
2085,0.4895889585007123,0.5172044739057859,0.45575677546256993,0.453021063913725,0.4737061583479939,0.48220860758565703,0.4287329735955831
2086,0.4898355950486682,0.5175080472118901,0.4555438702437679,0.45322119287300955,0.47394210191847475,0.4823540286028985,0.42850969228423813
2087,0.49009222774200734,0.5178300878107678,0.45532544080087256,0.4534308971179595,0.47418605411034687,0.48250992059522657,0.42829589872280316
2088,0.49036503031139445,0.5181598544700383,0.45511474028687804,0.4536600144032133,0.47444136676178017,0.48267527076762057,0.428085974095068
2089,0.4906534441984916,0.5184982659827287,0.4549083133172804,0.4539002064681106,0.47471439485597566,0.4828540980146891,0.42787767400798893
2090,0.4909504314863963,0.5188588811121081,0.45470212829602996,0.45415153774416384,0.47500940532730296,0.4830491520036569,0.4276729211949496
2091,0.49126449217879725,0.5192450394999575,0.45450250051662966,0.4544287814574587,0.47532266327213557,0.4832520925501259,0.4274719636079987
2092,0.4916079443881068,0.5196570953191673,0.4543137836092045,0.4547335312945309,0.4756651805374973,0.4834813257014695,0.4272868721776071
2093,0.4919600117431712,0.5200858383849953,0.4541324479244473,0.4550516059403044,0.4760199977926648,0.4837175074234472,0.42710139371238454
2094,0.49233371396211423,0.5205317161246432,0.45395977388006215,0.45539646984676396,0.4763961925725759,0.48396825156268086,0.4269227594072852
2095,0.492708201483098,0.5209920778871873,0.4538074258181039,0.45576229477031605,0.47677547901929973,0.48422963069715064,0.42674914667604275
2096,0.49311791898740126,0.521461363062694,0.45366152195188725,0.45614454584413994,0.47717990065714944,0.4845050926028046,0.4265815462324434
2097,0.4935390215643113,0.5219466714069191,0.45351918633017857,0.45654393111326963,0.4776147813212341,0.4847947397552499,0.4264199729026751
2098,0.49399330519443774,0.5224702517141857,0.4534035768155166,0.4569826353615426,0.47807625407875165,0.4851132185454204,0.42627650953987606
2099,0.4944648881342902,0.5230125600659299,0.45328562175663495,0.45743955902062294,0.4785525891635144,0.48545417428588794,0.42613277872046773
2100,0.49494602298982693,0.5235696387427786,0.453171008936193,0.4579207482546318,0.47904459592143167,0.48581396976628666,0.4259914973077198
2101,0.49543429757399504,0.5241345617938075,0.453061395457229,0.4584134955870569,0.4795475267082835,0.48618230086931485,0.42586562928032523
2102,0.4959506541780347,0.5247252894346144,0.4529773562204973,0.45892897894554424,0.4800657952131468,0.48656249113900396,0.4257588469265399
2103,0.4964732005138872,0.5253235795433452,0.4529001969742901,0.4594566228778776,0.48060587766973895,0.48694579544585004,0.42565431414623467
2104,0.4970131791270377,0.5259349453112265,0.4528294924652515,0.459993199901107,0.48116483907108626,0.48733593422075006,0.42554848732402634
2105,0.4975754994733796,0.5265675524643675,0.45276372313792485,0.46054795799462644,0.4817483248713385,0.48774040695413073,0.4254576638352239
2106,0.49813666481435703,0.5272227076960364,0.452701629962523,0.4611192472268435,0.48233813275630927,0.4881457200691811,0.4253658685829952
2107,0.4986997151667632,0.5278795143059546,0.4526461592524872,0.4617163998184444,0.48293657656807537,0.48855937060128635,0.42527425014105563
2108,0.499308403683788,0.5285397613546234,0.45259387526782724,0.4623464298117005,0.48356712626078513,0.4890033993866096,0.4251778789604101
2109,0.49992651139234745,0.5292217402568836,0.4525405593269246,0.4629912308874812,0.4842173745349726,0.4894571669366101,0.42508363794588827
2110,0.5005606569356402,0.5299283658934689,0.4524968169201573,0.4636618713897766,0.4848762611083182,0.48993217975653575,0.4250016768509372
2111,0.5012027623300149,0.5306506227717759,0.45244702352065025,0.4643487137293766,0.4855640158635272,0.4904131479719869,0.42492663406309567
2112,0.5018504013821081,0.5313890766496433,0.45240082251754166,0.46505350617881974,0.4862515932979695,0.49090992232997577,0.4248534969678506
2113,0.5025301373311183,0.5321491512265449,0.4523593235811717,0.46576274864517997,0.4869490327175824,0.4914150561436286,0.42479230897100206
2114,0.503246420480676,0.5329243710569991,0.4523163782519203,0.4664844234349722,0.4876675681412719,0.49193096853776835,0.4247385491951066
2115,0.5039620993665958,0.533697509374928,0.4522775815486749,0.4672087654062955,0.4884008534442109,0.4924537041207124,0.4246903456952932
2116,0.5046700070378054,0.5344845373390014,0.45225522692100817,0.46793814011087553,0.48914121622139206,0.49299016820708574,0.4246490575388611
2117,0.505395244016493,0.5352850758938099,0.45224792304932676,0.46869891444639195,0.4899136829741154,0.49356103975011906,0.42463974536274796
2118,0.5061485280120266,0.5360894929704381,0.4522511443120429,0.4694619826640808,0.4906939332094269,0.4941285345840253,0.4246178519309113
2119,0.5069062804219019,0.5369005939294043,0.45227643314961413,0.47026406065013654,0.4914781756809458,0.4947102879135768,0.42460819215930634
2120,0.5076715400843103,0.5377063876901723,0.45230047419866654,0.47107049574251025,0.49225752851375637,0.49529783406328287,0.42460996741496004
2121,0.508434803820778,0.538508262673611,0.4523238390592814,0.4718785882771453,0.49303427442462694,0.49587975253990935,0.4246128709413502
2122,0.5091990807970271,0.5393244754345273,0.45234331777366715,0.4726993855135433,0.49382999951695916,0.49646575371892576,0.42461931543127396
2123,0.509954404789848,0.5401328471509274,0.45237784174148643,0.47352448107938,0.49463766330614234,0.4970507102630459,0.42462524610638025
2124,0.5107062562462337,0.540933305553037,0.4524180810095541,0.47434982254055846,0.4954509500932295,0.4976379348144002,0.4246543600485637
2125,0.5114372918765293,0.541733667707421,0.45244302694643235,0.4751686920355249,0.4962478050300832,0.4982178083671224,0.4246771198911727
2126,0.5121574824332297,0.5425315390595179,0.45247860149300845,0.4759820296727765,0.49704725392672183,0.4987812999804883,0.4247016328123747
2127,0.5128834046959021,0.5433326613519668,0.4525241507103024,0.4768057569994326,0.4978316204824506,0.4993499545547098,0.42472810875840833
2128,0.5136094435435627,0.544125112141398,0.45257305193368935,0.4776133276106128,0.4986140058194037,0.4999189376092561,0.42476374359649904
2129,0.5143225845663794,0.5448953904388419,0.4526312528066546,0.47840788438771353,0.4993891590085059,0.5004745917734963,0.42479573312267505
2130,0.5150416141033499,0.5456484363844152,0.4526885079535754,0.4792049728045423,0.5001695548698639,0.5010160639114147,0.4248267704509626
2131,0.5157616036754904,0.5463926297837629,0.4527473227703453,0.4799936267323105,0.5009293506313535,0.5015594635623679,0.42486253939413415
2132,0.5164835747970329,0.5471250032819316,0.4528019898890488,0.48079466185967734,0.5016805536742146,0.5020974091837426,0.4249106067186186
2133,0.5171857752108547,0.5478443220358052,0.45284805207186557,0.4815715670846975,0.5024283386958237,0.5026153943748237,0.4249556419074666
2134,0.5178897115351833,0.5485524483427161,0.4529109550779712,0.4823370569130095,0.5031604727739063,0.5031222288780912,0.42500316963376383
2135,0.5185935677375155,0.5492487680029023,0.45296934251455906,0.48309281129079207,0.503869916606426,0.503621977377941,0.42506691753278486
2136,0.5192767631760214,0.5499287559520859,0.453016494764184,0.4838635601865667,0.5045639197595335,0.5041044903707933,0.4251259409404673
2137,0.5199396424785513,0.5505803658446172,0.4530572839991863,0.4846059240082482,0.5052265712746945,0.504578370412422,0.42517756208466917
2138,0.5205828235592344,0.551199324632129,0.45309155915683796,0.48532847470892015,0.5058827524664732,0.5050345385408486,0.4252267289915424
2139,0.5212061832465145,0.5518090759084358,0.4531259504105322,0.4860428697460524,0.5065369307696512,0.5054698310253996,0.4252765246259834
2140,0.5217980600376644,0.5523903657710153,0.45316831296914223,0.48673305610771045,0.5071621929939543,0.5058781500685164,0.42532284338306353
2141,0.522373916095168,0.5529766821688402,0.45321207877779024,0.48740318649293685,0.5077614843146993,0.5062909088683433,0.42536090200298177
2142,0.5229554848709747,0.553542030577966,0.4532651731365678,0.48804984754696046,0.508351294772847,0.506687074858809,0.42539273549950735
2143,0.5235061234687175,0.5540830760225937,0.45332250971325294,0.4886783227577691,0.5089365510801611,0.5070559776229573,0.42541881239769025
2144,0.5240440721997317,0.554605288483151,0.45337767196569156,0.4892940060513654,0.5095008278425901,0.5074017964568454,0.42544496997328496
2145,0.5245609886589528,0.5551158298840659,0.45343824277847294,0.48988341869031543,0.5100399522230739,0.507724248344109,0.42546287779388114
2146,0.5250440638357423,0.5555917260146108,0.4534892655112981,0.49045146269654055,0.5105495228585093,0.5080219731067024,0.425478320828645
2147,0.5254966354940104,0.5560296736017813,0.4535364060038102,0.49100071184478755,0.5110387493182271,0.5083111457391751,0.42550812979995023
2148,0.5259106664631793,0.5564194936570657,0.4535700446584183,0.4915012836005947,0.5114842904290797,0.5085570627060948,0.4255261091715446
2149,0.526314642328416,0.5567845264451956,0.45359963304143563,0.491985694375206,0.5119174256164184,0.5087896088460969,0.42554824262257407
2150,0.5266928533219355,0.5571110809959652,0.45363475566152356,0.4924609451529622,0.5123271397757685,0.5089878390091976,0.4255784322156796
2151,0.5270531034176088,0.5574002391940478,0.45364925117088734,0.49289417646898254,0.5127140666149028,0.5091488548969412,0.42559185053923976
2152,0.5273720220277985,0.5576492958091577,0.4536559348346819,0.4932982058270351,0.5130577599215845,0.5092848244599785,0.4256030222584841
2153,0.5276692299475135,0.5578668041328705,0.4536578538354409,0.4936731268098312,0.5133728641392772,0.5094123386549863,0.4256104902150214
2154,0.5279362955809312,0.5580596445465785,0.45365691562643845,0.49403109546058516,0.5136694373293664,0.5095163183843057,0.42561448114669015
2155,0.528195272661063,0.5582301259671466,0.45364848779323086,0.4943597769519439,0.5139341136296306,0.5096193125841568,0.42561433710230023
2156,0.5284160650354549,0.5583615397173447,0.45362313186075714,0.49463778454361185,0.5141496946171649,0.5096854311738074,0.4256018498143884
2157,0.5285975822605996,0.5584719113403303,0.4536011985724585,0.4948891671772889,0.5143486256491994,0.5097428299694238,0.4255881419406678
2158,0.528731094181781,0.5585308299378883,0.45357110667987743,0.4950894687531626,0.5144965832989634,0.5097510676003479,0.42557026063787556
2159,0.528840244216395,0.5585575242776851,0.4535299752246704,0.49527203848964046,0.5146191165301095,0.5097279051701251,0.42554539970885674
2160,0.5289159654823757,0.558538945378478,0.45348763324713237,0.49543964129316287,0.5147039076931657,0.5096862344344967,0.42552280353107086
2161,0.5289511083178706,0.5584684998481695,0.4534249311566459,0.49556324152661047,0.5147438057579301,0.5095997342999503,0.42547573334215594
2162,0.5289320590450435,0.5583499060157644,0.45334821803164715,0.49564481080641415,0.5147590336734316,0.5094669509846625,0.4254156016303267
2163,0.5286537266261957,0.5579499970682943,0.4530627797013107,0.49547896280040915,0.5145335491557178,0.5090954660835949,0.42517105873517513
2164,0.5283672867929641,0.5575550843431059,0.452797278413259,0.49530730740248535,0.5142837912810756,0.5087292072919379,0.42494346409289496
2165,0.5279849777247358,0.557072108455893,0.4524812157745341,0.4950560086257164,0.5139423167160985,0.5082848657470687,0.42466962847393547
2166,0.5275984301987297,0.556564191029663,0.4521677903778255,0.49478913269359,0.5135941700461444,0.5078349060114963,0.42439294085217816
2167,0.5271696277904081,0.5559894689242562,0.4518389724125954,0.494462352999917,0.5131933665135759,0.5073298225689662,0.42409565359830914
2168,0.526747528454574,0.5554130036627998,0.4515228977458922,0.49412526451719535,0.5127912262088367,0.5068273207634219,0.423811689433877
2169,0.5263031987606427,0.5548049069816792,0.4512029888902556,0.4937551926879089,0.5123481835208802,0.5063012390670701,0.423525987626436
2170,0.5257941310447187,0.554143050921972,0.4508689079905424,0.4933398166429356,0.5118544947806187,0.5057217305672169,0.4232243929315798
2171,0.5252592359684869,0.5534557937676512,0.45053907374501245,0.492900589430067,0.5113442999227286,0.5051288366416781,0.42292740085302805
2172,0.5247000668590662,0.5527540520023596,0.4502030345689477,0.49244073389761683,0.510796984800236,0.5045185760621022,0.42262467713203833
2173,0.524111421511629,0.5520171457472989,0.44986372465251,0.4919410013488128,0.5102174944766568,0.5038754324488723,0.4223214116725621
2174,0.5235067570856324,0.5512530445418641,0.44952024367129484,0.491418097584016,0.509587788962063,0.5032073067522249,0.4220130104020722
2175,0.5228629533548497,0.5504519459973604,0.4491644570523552,0.4908486087275573,0.5089433136294085,0.5025054978289543,0.42168738524355504
2176,0.5222078039413779,0.5496245524186187,0.44881133732977585,0.49025638145187667,0.5082720224575386,0.5017922177847505,0.42137308758659353
2177,0.5215134289760244,0.5487590013894321,0.44844451586848877,0.48962875883299783,0.5075629773138151,0.5010639015777708,0.42104988761967094
2178,0.5208028289719399,0.5478780492296758,0.4480824983207283,0.4889960630991239,0.5068371167121108,0.5003241254752944,0.42073295013588774
2179,0.5200563424691241,0.5469691952060144,0.44770489219818754,0.4883324137436845,0.5060695744949665,0.4995610643492531,0.420409743797226
2180,0.5192950741125797,0.5460439305749539,0.44733489558876827,0.48765522361629704,0.5052808589795951,0.4987906967864399,0.4201020947432175
2181,0.5185000531748243,0.5451017162314242,0.44695838797294307,0.4869558653928106,0.5044624238439311,0.4979922420871065,0.4197785827496543
2182,0.5176539907144837,0.5441103382275119,0.44655672545054337,0.4862053448950336,0.5036029411881177,0.4971575335887093,0.41943534224960377
2183,0.5167961303494206,0.5430992980588518,0.44616360491398943,0.48543425727164546,0.5027462422074216,0.49631069777604864,0.41909883071485704
2184,0.5159340267262833,0.5420636426532213,0.4457687900058219,0.4846486313615264,0.5018814385726124,0.4954389216217078,0.41876540685972713
2185,0.5150576250863805,0.5409928020577427,0.4453676665044098,0.48383708396733727,0.5010058334037908,0.49455653722472226,0.41845996894078547
2186,0.5141814892558352,0.5399246227415778,0.4449886818165073,0.48302432604226553,0.5001398021682602,0.4937045102064461,0.41817659001414614
2187,0.5132714178015447,0.538837162300651,0.44459869069811725,0.48217679551846465,0.49923397489349697,0.4928370274147492,0.41788525790012904
2188,0.512331307920068,0.5377224966040137,0.44421635968022277,0.48130962204237837,0.4983125486730765,0.49195646070591986,0.41758629523671253
2189,0.5113708769669234,0.5365893168366453,0.4438330288619031,0.48041455551693213,0.4973670011532336,0.4910682282038198,0.4172945900686589
2190,0.5104436166262887,0.5354689830009971,0.4434894279135051,0.479529953170539,0.4964407657841047,0.4901984358089487,0.41702910952350714
2191,0.5094965529898078,0.5343275606850997,0.443152762175077,0.4786192814073357,0.49549502722880856,0.4893085314344935,0.41676200489061477
2192,0.5085433480312253,0.5331763137727604,0.44283060423611326,0.47770065773950854,0.4945374299404957,0.4884173614666881,0.4165031377835944
2193,0.507600001846657,0.5320344548551181,0.44251408879893706,0.47677228498968444,0.4935707933438471,0.4875168755261775,0.4162594345310039
2194,0.5066742522856998,0.5309185956203842,0.44222478878961197,0.47586659019660627,0.49261832473193257,0.48663189743868507,0.41603124719045737
2195,0.5057580076096129,0.5298176550464219,0.4419629195798572,0.4749806579472904,0.49167081949524916,0.4857575774308989,0.4158252668925416
2196,0.5048613791248928,0.5286968230793916,0.4417072484335799,0.4740916324589464,0.4907189092727502,0.4848842468966671,0.4156219913985447
2197,0.5039560730350376,0.5275731519750155,0.44147390211592563,0.47319499210689075,0.4897764004747637,0.48401823387109555,0.41543149358545284
2198,0.5030519906844615,0.5264443998304676,0.44124354557176415,0.4722823440222115,0.4888249012899716,0.4831556082909403,0.4152472778501541
2199,0.5021709668851595,0.5253284280695258,0.4410446303049625,0.47138819365403845,0.48789092380965454,0.48231385816850575,0.4150852649091893
2200,0.5012903757555212,0.5242340847998904,0.44086823709757417,0.47050470824467217,0.48696089565555606,0.48148468934466565,0.4149507790964438
2201,0.5004195199173215,0.5231436641820773,0.44071063040217107,0.4696243478922198,0.4860340831223433,0.4806705227211318,0.4148249291003805
2202,0.49954626042719397,0.5220710696895057,0.4405637047953591,0.46874226839797045,0.4851042874009382,0.479870419421718,0.4147189965234788
2203,0.4987002118911155,0.5210090990668812,0.4404367861546111,0.4678650778673884,0.48418000216589946,0.4790757744610003,0.41463292978255356
2204,0.49789094730569217,0.5199745668845702,0.44034399295047244,0.4670065803301034,0.4832889078474415,0.4783155378618916,0.4145813770688457
2205,0.497094069410433,0.5189799648435026,0.44026780803355176,0.46617277700940357,0.4824115299715581,0.47757092332211626,0.41454297394737905
2206,0.4963104232561547,0.5179981263008029,0.4402196567632977,0.46536641484358,0.4815693116481337,0.4768599302544649,0.4145353713184214
2207,0.4955105493151876,0.5170078763659045,0.4401647623626035,0.46453791678484857,0.48070573974191444,0.47612927013714135,0.4145096041499318
2208,0.49469928504350963,0.516021599387618,0.44011408863115653,0.4637024949142094,0.4798278320702355,0.475397081101543,0.41449248633104335
2209,0.49392914738513943,0.515054106625503,0.44008718293446786,0.4628953040270902,0.47898391646512833,0.47468724516187083,0.4145012595236393
2210,0.49317483954733643,0.514113227365583,0.4400956529105266,0.46209545148391207,0.47816404480492103,0.47400780529134207,0.4145605513248424
2211,0.4924566660314122,0.5132050895642459,0.4401393621791517,0.4613375399755684,0.47737327032132343,0.47336342196039494,0.4146534844569912
2212,0.49178061043368393,0.5123285192345193,0.4402202974671324,0.46061750701870163,0.47660988056580206,0.4727536672936677,0.4147836703098829
2213,0.491143080184128,0.5114829414782807,0.4403198116811929,0.4599113613177515,0.4758669204429358,0.47217032970543443,0.41493306984292816
2214,0.49051604574472707,0.5106545540893619,0.44045035729471704,0.45921317861590244,0.47514095221216557,0.47160540682386093,0.41511389479624883
2215,0.48989513870678864,0.5098439250623142,0.4405899485210588,0.4585207971414921,0.47441749628228014,0.4710685306395388,0.41531116357751596
2216,0.4893203029875197,0.5090675908813813,0.4407672714316502,0.4578618003165967,0.47373962426492344,0.4705641377822043,0.41553504530534013
2217,0.4887737604498025,0.5083273533780559,0.4409769143687649,0.45723697537010066,0.47307881095997145,0.47009312705372314,0.4157811337067657
2218,0.48828389606345474,0.5076296690386156,0.44122416036806217,0.4566431120548862,0.47247395767698697,0.469656367834051,0.4160614205431278
2219,0.4878340617918644,0.5069740504956771,0.4414954684794477,0.45606950952036146,0.47192736334948754,0.4692492771233061,0.4163643732188772
2220,0.4874060368135968,0.5063514424807607,0.4417905213091333,0.4555205730697967,0.4713969058871754,0.4688635804111375,0.41668525566553427
2221,0.48702930518508003,0.5057813030621403,0.4421245593430779,0.45501483921215513,0.4709146341292163,0.4685278203262409,0.41704285525410334
2222,0.486686588241116,0.5052408546968445,0.44248266799604574,0.4545411601443396,0.4704544780796949,0.4682363745960151,0.41742530842714903
2223,0.486377701961901,0.5047401678313685,0.4428816310527508,0.4541005148180032,0.4700316286120751,0.4679767738029839,0.41783480912372956
2224,0.48609792832259735,0.5042776646887256,0.4433068785809202,0.4536849139167778,0.4696479708023313,0.4677575453227837,0.4182651883316494
2225,0.4858240250035461,0.503840052961176,0.4437383802880442,0.4532916770181098,0.46927581170012056,0.4675565378147212,0.41870040119218127
2226,0.4856113449168227,0.5034511255772414,0.444207455578043,0.45294236775648355,0.4689521499563476,0.4673924142897258,0.41916724159018337
2227,0.48545288959496913,0.5031215565156744,0.4447094545481606,0.452647342060697,0.4686869082231716,0.4672775807600035,0.41968147870735634
2228,0.48533595853309847,0.5028449205806134,0.4452587985382519,0.45241056449584605,0.4684724890264936,0.4672140567958598,0.4202318815003322
2229,0.48526070717861725,0.502614088948151,0.445849370567372,0.4522152403883227,0.4682957375023955,0.4671907628471872,0.4208334281385005
2230,0.48524089579530594,0.5024531607483694,0.4464803750884485,0.4520726717636772,0.468163982667208,0.46721488390788596,0.42148356629753936
2231,0.48527679166382176,0.5023584463655094,0.4471608587203053,0.4519799939209822,0.4680910316429087,0.4672967883946583,0.42217874264535854
2232,0.48536214274350176,0.5023193200857672,0.4478834605197489,0.4519389331876435,0.46806044971747457,0.4674274977591648,0.42291047564997797
2233,0.4854972435354343,0.5023246022813237,0.4486338936350798,0.45192546618251395,0.46806972557369414,0.46760178270180874,0.4236530457483031
2234,0.4856864347472766,0.5023780068449423,0.44942275457501746,0.45196840726800164,0.4681393277217144,0.4678204411989251,0.42443349235419775
2235,0.4858962309349911,0.5024631687929759,0.45023355556790606,0.45204606554227766,0.46823271673814093,0.4680703172486339,0.42523447234552114
2236,0.48616963622155884,0.5025999909310002,0.45109801699165264,0.45217360018116076,0.468380774774303,0.46838430978624385,0.42607141742057075
2237,0.4864936254911176,0.5028012814213187,0.45200130619358997,0.45234897922310335,0.46858249128938,0.4687328182369905,0.42694852872147926
2238,0.48687452196991954,0.5030523096362584,0.45295700683324525,0.45258649839373294,0.46884243454816665,0.4691382311256619,0.42785793333059197
2239,0.48731111915782577,0.5033675191419414,0.45395548849252315,0.4528766742772484,0.4691642399032395,0.46960443090317155,0.42880895234066124
2240,0.4878087014581003,0.5037476193228302,0.45499565749378307,0.4532174121305429,0.46954004551958467,0.47012595959923065,0.42980408712810203
2241,0.48834722064544867,0.5041807131711951,0.4560644964671624,0.45359463566460445,0.46993864438765476,0.4706739520713133,0.4308211387027171
2242,0.48893715319845005,0.5046708070302532,0.45717582096903,0.45401582986558264,0.47039096245190304,0.4712787116694292,0.43187481782716847
